"species","decimalLongitude","decimalLatitude","countryCode","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode"
"Spodoptera frugiperda",31.776353,1.658229,"UG",NA,2.18455433610545e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.936498,0.321608,"UG",NA,2.18455433561139e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",38.838718,9.029009,"ET",NA,2.18455433511732e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.721068,1.850896,"UG",NA,2.18455433462326e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.711483,1.853895,"UG",NA,2.18455433412919e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.537287,11.53409,"ET",NA,2.18455433363513e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.569228,-1.775745,"RW",NA,2.18455433314106e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.042387,0.57537,"UG",NA,2.184554332647e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.875778,-1.176889,"KE",NA,2.18455433215293e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",31.076165,0.778169,"UG",NA,2.18455433165886e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.53,-1.51,"RW",NA,2.1845543311648e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.387679,11.557265,"ET",NA,2.18455433067073e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.592569,-8.891162,"TZ",NA,2.18455433017667e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.278525,-1.604295,"RW",NA,2.1845543296826e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.352126,-1.703959,"RW",NA,2.18455432918854e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",31.932796,2.827974,"UG",NA,2.18455432869447e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.350088,-1.749758,"RW",NA,2.1845543282004e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.595955,1.798786,"UG",NA,2.18455432770634e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.47178,7.47891,"ET",NA,2.18455432721227e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.713854,0.717282,"KE",NA,2.18455432671821e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.450931,-2.41079,"RW",NA,2.18455432622414e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.542606,-1.568572,"RW",NA,2.18455432573008e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.098792,-4.563587,"TZ",NA,2.18455432523601e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",32.061447,3.533792,"UG",NA,2.18455432474194e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.077792,0.729822,"UG",NA,2.18455432424788e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.3324,-1.658018,"RW",NA,2.18455432375381e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.724369,-3.592967,"TZ",NA,2.18455432325975e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.352651,-1.703239,"RW",NA,2.18455432276568e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.454971,-1.053368,"RW",NA,2.18455432227162e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.814708,0.077262,"KE",NA,2.18455432177755e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.799403,0.288946,"KE",NA,2.18455432128349e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.755668,0.055943,"KE",NA,2.18455432078942e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.316532,11.693178,"ET",NA,2.18455432029535e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",39.147377,-6.792347,"TZ",NA,2.18455431980129e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.386524,-4.523442,"TZ",NA,2.18455431930722e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.958475,0.523045,"UG",NA,2.18455431881316e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.5038,-3.40167,"TZ",NA,2.18455431831909e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.316023,11.694418,"ET",NA,2.18455431782503e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.956013,0.343027,"UG",NA,2.18455431733096e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.356533,-1.700827,"RW",NA,2.18455431683689e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.124584,-4.300102,"TZ",NA,2.18455431634283e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",32.729607,0.881128,"UG",NA,2.18455431584876e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.636487,-0.355808,"KE",NA,2.1845543153547e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",31.669254,3.277415,"UG",NA,2.18455431486063e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.5201,7.47333,"ET",NA,2.18455431436657e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.451892,-2.416422,"RW",NA,2.1845543138725e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.47237,7.47891,"ET",NA,2.18455431337843e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.305812,-1.637986,"RW",NA,2.18455431288437e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.596082,1.79875,"UG",NA,2.1845543123903e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.311579,-1.720451,"RW",NA,2.18455431189624e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.352508,-1.747193,"RW",NA,2.18455431140217e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",38.569483,-0.384365,"KE",NA,2.18455431090811e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.350401,-1.703228,"RW",NA,2.18455431041404e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.593745,-1.941015,"RW",NA,2.18455430991998e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",38.569462,-0.38437,"KE",NA,2.18455430942591e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",38.116764,-0.606274,"KE",NA,2.18455430893184e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.291333,-8.76345,"TZ",NA,2.18455430843778e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.294475,-8.760388,"TZ",NA,2.18455430794371e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.560281,-1.541561,"RW",NA,2.18455430744965e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.646687,-0.39085,"KE",NA,2.18455430695558e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.595957,1.798773,"UG",NA,2.18455430646152e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.036817,0.568525,"UG",NA,2.18455430596745e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.327044,-8.933747,"TZ",NA,2.18455430547338e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.436638,-0.763585,"KE",NA,2.18455430497932e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.346157,-6.383821,"TZ",NA,2.18455430448525e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",31.72008,1.681345,"UG",NA,2.18455430399119e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",31.079486,0.792543,"UG",NA,2.18455430349712e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.315922,11.694364,"ET",NA,2.18455430300306e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.464009,-0.775674,"KE",NA,2.18455430250899e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.31612,11.694685,"ET",NA,2.18455430201493e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.75376,-2.344906,"RW",NA,2.18455430102679e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.35249,-1.706923,"RW",NA,2.18455430053273e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.349634,-1.702649,"RW",NA,2.18455430003866e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.532507,11.488834,"ET",NA,2.1845542995446e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",32.038066,3.472046,"UG",NA,2.18455429905053e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",32.828835,0.670832,"UG",NA,2.18455429855647e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.463977,-0.775534,"KE",NA,2.1845542980624e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",32.03735,3.473875,"UG",NA,2.18455429756833e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.369907,-1.993237,"RW",NA,2.18455429707427e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.36992,-1.99324,"RW",NA,2.1845542965802e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",31.880989,2.818767,"UG",NA,2.18455429608614e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.495952,1.405789,"UG",NA,2.18455429559207e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.536237,-7.931032,"TZ",NA,2.18455429509801e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.533463,-4.40841,"TZ",NA,2.18455429460394e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.125353,-4.300282,"TZ",NA,2.18455429410987e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.009132,-4.32436,"TZ",NA,2.18455429361581e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.41417,-7.67944,"TZ",NA,2.18455429312174e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.630585,-8.860377,"TZ",NA,2.18455429262768e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.392106,1.843111,"UG",NA,2.18455429213361e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.608596,1.753119,"UG",NA,2.18455429163955e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.389386,-4.522178,"TZ",NA,2.18455429114548e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.274346,0.144769,"KE",NA,2.18455429065142e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.388732,-1.564128,"RW",NA,2.18455429015735e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.608182,-2.050518,"RW",NA,2.18455428966328e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.398298,-2.038182,"RW",NA,2.18455428916922e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.378595,-8.623295,"TZ",NA,2.18455428867515e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.342089,-1.608274,"RW",NA,2.18455428818109e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.294292,-8.760347,"TZ",NA,2.18455428768702e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.563689,-2.527337,"RW",NA,2.18455428719296e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.560289,-1.5415,"RW",NA,2.18455428669889e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.440803,-1.647783,"RW",NA,2.18455428620482e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.45483,-1.053431,"RW",NA,2.18455428571076e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",31.779913,1.658425,"UG",NA,2.18455428521669e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.026433,0.557127,"UG",NA,2.18455428472263e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.337955,-8.907828,"TZ",NA,2.18455428422856e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.739017,-1.264625,"KE",NA,2.1845542837345e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.890134,0.377297,"UG",NA,2.18455428324043e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.490898,1.849513,"UG",NA,2.1845542822523e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.036469,0.568282,"UG",NA,2.18455428175823e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.341215,-8.930393,"TZ",NA,2.18455428126417e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.592919,-8.890534,"TZ",NA,2.1845542807701e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.6788,1.796167,"UG",NA,2.18455428027604e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.660533,1.794552,"UG",NA,2.18455427978197e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.605977,-1.788576,"RW",NA,2.18455427928791e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.600397,-1.508577,"RW",NA,2.18455427879384e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.389134,-1.565367,"RW",NA,2.18455427829977e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.466212,-2.541493,"RW",NA,2.18455427780571e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.595899,1.798845,"UG",NA,2.18455427731164e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",31.779557,1.656613,"UG",NA,2.18455427681758e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.092151,0.610366,"UG",NA,2.18455427632351e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.59723,1.794799,"UG",NA,2.18455427582945e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.607967,1.751395,"UG",NA,2.18455427533538e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.080375,-1.651107,"RW",NA,2.18455427484131e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.284388,-1.60606,"RW",NA,2.18455427434725e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.58641,1.846198,"UG",NA,2.18455427385318e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.562485,-1.539467,"RW",NA,2.18455427335912e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.557488,-3.409335,"TZ",NA,2.18455427286505e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",31.612933,3.413777,"UG",NA,2.18455427237099e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.598857,-1.943522,"RW",NA,2.18455427187692e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.557533,-3.408363,"TZ",NA,2.18455427138285e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.656472,-1.919206,"RW",NA,2.18455427088879e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.325505,-1.6406,"RW",NA,2.18455427039472e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.311313,-1.720841,"RW",NA,2.18455426990066e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.351734,-1.703936,"RW",NA,2.18455426940659e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.556367,-1.544418,"RW",NA,2.18455426891253e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.511742,-1.858623,"RW",NA,2.18455426841846e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.594318,-1.939873,"RW",NA,2.1845542679244e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.080793,-1.597405,"RW",NA,2.18455426743033e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.560295,-1.541495,"RW",NA,2.18455426693626e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",31.666083,3.270474,"UG",NA,2.1845542664422e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.217439,-6.530133,"TZ",NA,2.18455426594813e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.332883,11.595904,"ET",NA,2.18455426496e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.573664,-1.527981,"RW",NA,2.18455426446594e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.567403,-2.525717,"RW",NA,2.18455426397187e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.346837,-1.694503,"RW",NA,2.1845542634778e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.508976,11.725493,"ET",NA,2.18455426298374e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",32.828946,0.670844,"UG",NA,2.18455426248967e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.315982,11.694582,"ET",NA,2.18455426199561e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.351482,-1.70348,"RW",NA,2.18455426150154e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",31.590227,3.24678,"UG",NA,2.18455426100748e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.35614,-1.70266,"RW",NA,2.18455426051341e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",32.011236,3.479594,"UG",NA,2.18455426001935e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",32.16201,3.030014,"UG",NA,2.18455425952528e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.324387,-1.641212,"RW",NA,2.18455425903121e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.546115,-2.141475,"RW",NA,2.18455425853715e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.294762,-1.651778,"RW",NA,2.18455425804308e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.567137,-2.525647,"RW",NA,2.18455425754902e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.523581,-1.872758,"RW",NA,2.18455425705495e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.583843,-1.939235,"RW",NA,2.18455425656089e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.612465,-1.459702,"RW",NA,2.18455425606682e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.351615,-1.703292,"RW",NA,2.18455425557275e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.561449,-1.53881,"RW",NA,2.18455425507869e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.447154,-2.415433,"RW",NA,2.18455425458462e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.549075,11.848289,"ET",NA,2.18455425409056e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.319523,-1.622337,"RW",NA,2.18455425359649e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.351564,-1.703257,"RW",NA,2.18455425310243e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",32.793801,0.548526,"UG",NA,2.18455425260836e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.294707,-1.651817,"RW",NA,2.18455425211429e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.344198,-1.742723,"RW",NA,2.18455425162023e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.54,-1.54,"RW",NA,2.18455425112616e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.294955,-1.651737,"RW",NA,2.1845542506321e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.66365,7.55675,"ET",NA,2.18455425013803e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.363524,11.60334,"ET",NA,2.18455424964397e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.369201,11.60367,"ET",NA,2.1845542491499e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.382774,11.557202,"ET",NA,2.18455424865584e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.326035,-1.64178,"RW",NA,2.18455424816177e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
